date,model_id,likes,downloads,downloads_all_time
2025-03-11,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.Edu.seed1,0,94,94
2025-03-11,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.seed2,0,54,54
2025-03-11,ibm-granite/GneissWeb.7B_ablation_model_on_350B_GneissWeb.seed2,0,86,86
2025-03-11,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.Edu.seed2,0,71,71
2025-03-11,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.seed3,0,82,82
2025-03-11,ibm-granite/GneissWeb.7B_ablation_model_on_350B_GneissWeb.seed3,0,83,83
2025-03-11,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.Edu.seed3,0,62,62
2025-03-12,ibm-granite/granite-3.2-8b-instruct,53,10773,10773
2025-03-12,ibm-granite/granite-vision-3.2-2b,52,7269,7269
2025-03-12,ibm-granite/granite-3.2-2b-instruct,31,9563,9563
2025-03-12,ibm-granite/granite-timeseries-ttm-r2,71,1055652,1583602
2025-03-12,ibm-granite/granite-embedding-107m-multilingual,17,4435,11828
2025-03-12,ibm-granite/granite-embedding-30m-english,9,86779,105585
2025-03-12,ibm-granite/granite-embedding-278m-multilingual,33,21615,47291
2025-03-12,ibm-granite/granite-3.1-2b-instruct,45,41299,72830
2025-03-12,ibm-granite/granite-guardian-3.2-5b,6,469,469
2025-03-12,ibm-granite/granite-3.2-8b-instruct-preview,68,9406,9648
2025-03-12,ibm-granite/granite-embedding-125m-english,9,12762,37524
2025-03-12,ibm-granite/granite-vision-3.1-2b-preview,91,14595,16293
2025-03-12,ibm-granite/granite-timeseries-patchtsmixer,16,6945,16784
2025-03-12,ibm-granite/granite-timeseries-ttm-r1,267,3346151,9161166
2025-03-12,ibm-granite/granite-7b-base,28,1693,56039
2025-03-12,ibm-granite/granite-3b-code-base-2k,38,5402,163176
2025-03-12,ibm-granite/granite-3b-code-instruct-2k,35,2700,118527
2025-03-12,ibm-granite/granite-8b-code-instruct-4k,110,1325,57547
2025-03-12,ibm-granite/granite-20b-code-instruct-8k,40,2148,65608
2025-03-12,ibm-granite/granite-34b-code-instruct-8k,74,1690,17812
2025-03-12,ibm-granite/granite-7b-instruct,7,1702,100106
2025-03-12,ibm-granite/granite-20b-code-instruct-8k-GGUF,5,266,4667
2025-03-12,ibm-granite/granite-34b-code-instruct-8k-GGUF,3,247,1595
2025-03-12,ibm-granite/granite-geospatial-biomass,43,2626,11331
2025-03-12,ibm-granite/granite-3b-code-base-128k,6,646,5443
2025-03-12,ibm-granite/granite-20b-functioncalling,31,6095,9905
2025-03-12,ibm-granite/granite-3b-code-instruct-128k,8,3712,9863
2025-03-12,ibm-granite/granite-8b-code-instruct-128k,19,2158,16848
2025-03-12,ibm-granite/granite-guardian-hap-38m,33,12418,73583
2025-03-12,ibm-granite/granite-guardian-hap-125m,20,423,2145
2025-03-12,ibm-granite/granite-geospatial-wxc-downscaling,34,215,1118
2025-03-12,ibm-granite/granite-3.0-2b-base,21,7465,35234
2025-03-12,ibm-granite/granite-3.0-8b-base,23,4744,34246
2025-03-12,ibm-granite/granite-3.0-8b-instruct,199,29386,183131
2025-03-12,ibm-granite/granite-3.0-3b-a800m-instruct,17,4545,23144
2025-03-12,ibm-granite/granite-3.0-1b-a400m-base,6,4307,17671
2025-03-12,ibm-granite/granite-guardian-3.0-8b,33,5685,11149
2025-03-12,ibm-granite/granite-guardian-3.0-2b,20,320,33153
2025-03-12,ibm-granite/granite-3.0-8b-instruct-accelerator,1,98,360
2025-03-12,ibm-granite/granite-geospatial-canopyheight,18,2579,9645
2025-03-12,ibm-granite/granite-geospatial-land-surface-temperature,17,2772,9827
2025-03-12,ibm-granite/granite-geospatial-uki,12,70,743
2025-03-12,ibm-granite/granite-3.1-8b-base,20,8043,22311
2025-03-12,ibm-granite/granite-3.1-2b-base,12,11692,21792
2025-03-12,ibm-granite/granite-3.1-8b-instruct,153,91874,208719
2025-03-12,ibm-granite/granite-3.1-1b-a400m-base,6,4568,10236
2025-03-12,ibm-granite/granite-3.1-3b-a800m-instruct,21,5286,29804
2025-03-12,ibm-granite/granite-3.0-8b-lora-intrinsics-v0.1,2,50,91
2025-03-12,ibm-granite/granite-guardian-3.1-2b,8,2678,21985
2025-03-12,ibm-granite/granite-guardian-3.1-8b,13,1133,2823
2025-03-12,ibm-granite/granite-guardian-3.2-3b-a800m,1,326,326
2025-03-12,ibm-granite/GneissWeb.Quality_annotator,2,0,0
2025-03-12,ibm-granite/GneissWeb.Sci_classifier,1,0,0
2025-03-12,ibm-granite/GneissWeb.Tech_classifier,1,0,0
2025-03-12,ibm-granite/GneissWeb.Med_classifier,1,0,0
2025-03-12,ibm-granite/GneissWeb.Edu_classifier,1,0,0
2025-03-12,ibm-granite/granite-embedding-30m-sparse,4,2901,2901
2025-03-12,ibm-granite/granite-timeseries-patchtst,9,6969,16245
2025-03-12,ibm-granite/granite-20b-code-base-8k,13,187,21352
2025-03-12,ibm-granite/granite-8b-code-base-4k,29,436,37963
2025-03-12,ibm-granite/granite-34b-code-base-8k,19,180,12392
2025-03-12,ibm-granite/granite-20b-code-base-8k-GGUF,4,202,750
2025-03-12,ibm-granite/granite-7b-instruct-accelerator,1,15,577
2025-03-12,ibm-granite/granite-20b-code-instruct-accelerator,3,33,336
2025-03-12,ibm-granite/granite-34b-code-base-8k-GGUF,3,190,659
2025-03-12,ibm-granite/granite-8b-code-instruct-accelerator,1,13,323
2025-03-12,ibm-granite/granite-3b-code-base-2k-GGUF,2,55,785
2025-03-12,ibm-granite/granite-3b-code-instruct-2k-GGUF,5,58,3668
2025-03-12,ibm-granite/granite-8b-code-base-4k-GGUF,2,119,594
2025-03-12,ibm-granite/granite-8b-code-instruct-4k-GGUF,10,1593,8695
2025-03-12,ibm-granite/granite-3b-code-instruct-accelerator,0,41,46636
2025-03-12,ibm-granite/granite-8b-code-base-128k,6,668,4934
2025-03-12,ibm-granite/granite-20b-code-base-r1.1,2,51,3351
2025-03-12,ibm-granite/granite-20b-code-instruct-r1.1,1,13,815
2025-03-12,ibm-granite/granite-34b-code-instruct-accelerator,0,55,106
2025-03-12,ibm-granite/granite-3.0-2b-instruct,47,22609,98449
2025-03-12,ibm-granite/granite-3.0-3b-a800m-base,5,3220,15185
2025-03-12,ibm-granite/granite-3.0-1b-a400m-instruct,19,491,7823
2025-03-12,ibm-granite/granite-uncertainty-3.0-8b-lora,3,0,0
2025-03-12,ibm-granite/granite-rag-3.0-8b-lora,3,0,0
2025-03-12,ibm-granite/granite-geospatial-uki-flooddetection,14,42,320
2025-03-12,ibm-granite/granite-3.1-3b-a800m-base,5,3525,11197
2025-03-12,ibm-granite/granite-3.1-1b-a400m-instruct,13,5519,15853
2025-03-12,ibm-granite/granite-3.1-8b-lora-intrinsics-v0.1,0,36,44
2025-03-12,ibm-granite/GneissWeb.bloom,0,0,0
2025-03-12,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.seed1,0,269,269
2025-03-12,ibm-granite/GneissWeb.7B_ablation_model_on_350B_GneissWeb.seed1,0,98,98
2025-03-12,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.Edu.seed1,0,106,106
2025-03-12,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.seed2,0,58,58
2025-03-12,ibm-granite/GneissWeb.7B_ablation_model_on_350B_GneissWeb.seed2,0,105,105
2025-03-12,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.Edu.seed2,0,77,77
2025-03-12,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.seed3,0,94,94
2025-03-12,ibm-granite/GneissWeb.7B_ablation_model_on_350B_GneissWeb.seed3,0,97,97
2025-03-12,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.Edu.seed3,0,66,66
2025-03-13,ibm-granite/granite-vision-3.2-2b,55,7986,7986
2025-03-13,ibm-granite/granite-3.2-8b-instruct,53,12078,12078
2025-03-13,ibm-granite/granite-timeseries-ttm-r2,73,1060961,1589402
2025-03-13,ibm-granite/granite-3.2-2b-instruct,32,10509,10509
2025-03-13,ibm-granite/granite-embedding-107m-multilingual,17,4753,12196
2025-03-13,ibm-granite/granite-3.1-2b-instruct,45,41387,73682
2025-03-13,ibm-granite/granite-3.2-8b-instruct-preview,68,9341,9691
2025-03-13,ibm-granite/granite-embedding-125m-english,9,14174,39080
2025-03-13,ibm-granite/granite-vision-3.1-2b-preview,91,14255,16678
2025-03-13,ibm-granite/granite-guardian-3.2-3b-a800m,2,348,348
2025-03-13,ibm-granite/granite-timeseries-patchtsmixer,16,6948,16798
2025-03-13,ibm-granite/granite-timeseries-ttm-r1,267,3447526,9294901
2025-03-13,ibm-granite/granite-7b-base,28,2545,56894
2025-03-13,ibm-granite/granite-3b-code-base-2k,38,5492,163294
2025-03-13,ibm-granite/granite-3b-code-instruct-2k,35,2694,118551
2025-03-13,ibm-granite/granite-8b-code-instruct-4k,110,1313,57583
2025-03-13,ibm-granite/granite-20b-code-instruct-8k,40,2145,65619
2025-03-13,ibm-granite/granite-34b-code-instruct-8k,74,1589,17839
2025-03-13,ibm-granite/granite-7b-instruct,7,1727,100133
2025-03-13,ibm-granite/granite-20b-code-instruct-8k-GGUF,5,268,4670
2025-03-13,ibm-granite/granite-34b-code-instruct-8k-GGUF,3,249,1597
2025-03-13,ibm-granite/granite-geospatial-biomass,43,2626,11331
2025-03-13,ibm-granite/granite-3b-code-base-128k,6,646,5445
2025-03-13,ibm-granite/granite-20b-functioncalling,31,6094,9910
2025-03-13,ibm-granite/granite-3b-code-instruct-128k,8,3724,9889
2025-03-13,ibm-granite/granite-8b-code-instruct-128k,19,2189,16904
2025-03-13,ibm-granite/granite-guardian-hap-38m,33,12528,73838
2025-03-13,ibm-granite/granite-guardian-hap-125m,20,443,2167
2025-03-13,ibm-granite/granite-geospatial-wxc-downscaling,34,223,1127
2025-03-13,ibm-granite/granite-3.0-2b-base,21,7482,35395
2025-03-13,ibm-granite/granite-3.0-8b-base,23,5112,34706
2025-03-13,ibm-granite/granite-3.0-8b-instruct,199,29773,183997
2025-03-13,ibm-granite/granite-3.0-3b-a800m-instruct,17,4646,23347
2025-03-13,ibm-granite/granite-3.0-1b-a400m-base,6,4299,17761
2025-03-13,ibm-granite/granite-guardian-3.0-8b,33,6019,11521
2025-03-13,ibm-granite/granite-guardian-3.0-2b,20,328,33163
2025-03-13,ibm-granite/granite-3.0-8b-instruct-accelerator,1,95,360
2025-03-13,ibm-granite/granite-geospatial-canopyheight,18,2578,9645
2025-03-13,ibm-granite/granite-geospatial-land-surface-temperature,17,2770,9827
2025-03-13,ibm-granite/granite-geospatial-uki,12,71,745
2025-03-13,ibm-granite/granite-embedding-30m-english,9,97045,115925
2025-03-13,ibm-granite/granite-embedding-278m-multilingual,33,21380,48240
2025-03-13,ibm-granite/granite-3.1-8b-base,20,8018,22542
2025-03-13,ibm-granite/granite-3.1-2b-base,12,11708,21951
2025-03-13,ibm-granite/granite-3.1-8b-instruct,153,92717,211323
2025-03-13,ibm-granite/granite-3.1-1b-a400m-base,6,4561,10405
2025-03-13,ibm-granite/granite-3.1-3b-a800m-instruct,21,5229,29898
2025-03-13,ibm-granite/granite-3.0-8b-lora-intrinsics-v0.1,2,51,92
2025-03-13,ibm-granite/granite-guardian-3.1-2b,8,2614,22031
2025-03-13,ibm-granite/granite-guardian-3.1-8b,13,1156,2854
2025-03-13,ibm-granite/granite-guardian-3.2-5b,6,494,494
2025-03-13,ibm-granite/GneissWeb.Quality_annotator,2,0,0
2025-03-13,ibm-granite/GneissWeb.Sci_classifier,1,0,0
2025-03-13,ibm-granite/GneissWeb.Tech_classifier,1,0,0
2025-03-13,ibm-granite/GneissWeb.Med_classifier,1,0,0
2025-03-13,ibm-granite/GneissWeb.Edu_classifier,1,0,0
2025-03-13,ibm-granite/granite-timeseries-patchtst,9,7030,16318
2025-03-13,ibm-granite/granite-20b-code-base-8k,13,192,21361
2025-03-13,ibm-granite/granite-8b-code-base-4k,29,454,37983
2025-03-13,ibm-granite/granite-34b-code-base-8k,19,180,12394
2025-03-13,ibm-granite/granite-20b-code-base-8k-GGUF,4,203,753
2025-03-13,ibm-granite/granite-7b-instruct-accelerator,1,16,578
2025-03-13,ibm-granite/granite-20b-code-instruct-accelerator,3,31,336
2025-03-13,ibm-granite/granite-34b-code-base-8k-GGUF,3,190,660
2025-03-13,ibm-granite/granite-8b-code-instruct-accelerator,1,13,323
2025-03-13,ibm-granite/granite-3b-code-base-2k-GGUF,2,61,793
2025-03-13,ibm-granite/granite-3b-code-instruct-2k-GGUF,5,59,3669
2025-03-13,ibm-granite/granite-8b-code-base-4k-GGUF,2,117,595
2025-03-13,ibm-granite/granite-8b-code-instruct-4k-GGUF,10,1646,8766
2025-03-13,ibm-granite/granite-3b-code-instruct-accelerator,0,41,46636
2025-03-13,ibm-granite/granite-8b-code-base-128k,6,669,4937
2025-03-13,ibm-granite/granite-20b-code-base-r1.1,2,54,3354
2025-03-13,ibm-granite/granite-20b-code-instruct-r1.1,1,13,815
2025-03-13,ibm-granite/granite-34b-code-instruct-accelerator,0,11,106
2025-03-13,ibm-granite/granite-3.0-2b-instruct,47,22640,98806
2025-03-13,ibm-granite/granite-3.0-3b-a800m-base,5,3237,15294
2025-03-13,ibm-granite/granite-3.0-1b-a400m-instruct,19,492,7826
2025-03-13,ibm-granite/granite-uncertainty-3.0-8b-lora,3,0,0
2025-03-13,ibm-granite/granite-rag-3.0-8b-lora,3,0,0
2025-03-13,ibm-granite/granite-geospatial-uki-flooddetection,14,43,321
2025-03-13,ibm-granite/granite-3.1-3b-a800m-base,5,3493,11289
2025-03-13,ibm-granite/granite-3.1-1b-a400m-instruct,13,5538,16004
2025-03-13,ibm-granite/granite-3.1-8b-lora-intrinsics-v0.1,0,36,44
2025-03-13,ibm-granite/GneissWeb.bloom,0,0,0
2025-03-13,ibm-granite/granite-embedding-30m-sparse,4,2976,2976
2025-03-13,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.seed1,0,278,278
2025-03-13,ibm-granite/GneissWeb.7B_ablation_model_on_350B_GneissWeb.seed1,0,98,98
2025-03-13,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.Edu.seed1,0,108,108
2025-03-13,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.seed2,0,60,60
2025-03-13,ibm-granite/GneissWeb.7B_ablation_model_on_350B_GneissWeb.seed2,0,108,108
2025-03-13,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.Edu.seed2,0,77,77
2025-03-13,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.seed3,0,94,94
2025-03-13,ibm-granite/GneissWeb.7B_ablation_model_on_350B_GneissWeb.seed3,0,98,98
2025-03-13,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.Edu.seed3,0,66,66
2025-03-14,ibm-granite/granite-vision-3.2-2b,57,9140,9140
2025-03-14,ibm-granite/granite-3.2-8b-instruct,53,13538,13538
2025-03-14,ibm-granite/granite-timeseries-ttm-r2,74,1064258,1595129
2025-03-14,ibm-granite/granite-3.2-2b-instruct,32,11193,11193
2025-03-14,ibm-granite/granite-3.1-2b-instruct,45,42056,75343
2025-03-14,ibm-granite/granite-guardian-3.2-3b-a800m,3,375,375
2025-03-14,ibm-granite/granite-embedding-125m-english,9,14154,39467
2025-03-14,ibm-granite/granite-embedding-107m-multilingual,17,5042,12544
2025-03-14,ibm-granite/granite-guardian-3.2-5b,7,525,525
2025-03-14,ibm-granite/granite-vision-3.1-2b-preview,92,13727,16827
2025-03-14,ibm-granite/granite-3.2-8b-instruct-preview,68,9013,9748
2025-03-14,ibm-granite/granite-timeseries-patchtsmixer,16,6959,16845
2025-03-14,ibm-granite/granite-timeseries-ttm-r1,268,3540816,9440982
2025-03-14,ibm-granite/granite-7b-base,28,3292,57662
2025-03-14,ibm-granite/granite-3b-code-base-2k,38,5589,163465
2025-03-14,ibm-granite/granite-3b-code-instruct-2k,35,2742,118633
2025-03-14,ibm-granite/granite-8b-code-instruct-4k,110,1153,57659
2025-03-14,ibm-granite/granite-20b-code-instruct-8k,40,2038,65667
2025-03-14,ibm-granite/granite-34b-code-instruct-8k,74,1571,17862
2025-03-14,ibm-granite/granite-7b-instruct,7,1742,100163
2025-03-14,ibm-granite/granite-20b-code-instruct-8k-GGUF,5,270,4674
2025-03-14,ibm-granite/granite-34b-code-instruct-8k-GGUF,3,263,1612
2025-03-14,ibm-granite/granite-geospatial-biomass,43,2626,11331
2025-03-14,ibm-granite/granite-3b-code-base-128k,6,657,5463
2025-03-14,ibm-granite/granite-20b-functioncalling,31,5968,9916
2025-03-14,ibm-granite/granite-3b-code-instruct-128k,8,3526,9925
2025-03-14,ibm-granite/granite-8b-code-instruct-128k,19,2139,16923
2025-03-14,ibm-granite/granite-guardian-hap-38m,33,12175,74235
2025-03-14,ibm-granite/granite-guardian-hap-125m,20,444,2173
2025-03-14,ibm-granite/granite-geospatial-wxc-downscaling,34,221,1127
2025-03-14,ibm-granite/granite-3.0-2b-base,21,6920,35504
2025-03-14,ibm-granite/granite-3.0-8b-base,23,5103,34816
2025-03-14,ibm-granite/granite-3.0-8b-instruct,199,29669,184806
2025-03-14,ibm-granite/granite-3.0-3b-a800m-instruct,17,4684,23521
2025-03-14,ibm-granite/granite-3.0-1b-a400m-base,6,4233,17868
2025-03-14,ibm-granite/granite-guardian-3.0-8b,33,5926,11532
2025-03-14,ibm-granite/granite-guardian-3.0-2b,20,362,33208
2025-03-14,ibm-granite/granite-3.0-8b-instruct-accelerator,1,96,361
2025-03-14,ibm-granite/granite-geospatial-canopyheight,18,2572,9647
2025-03-14,ibm-granite/granite-geospatial-land-surface-temperature,17,2760,9828
2025-03-14,ibm-granite/granite-geospatial-uki,12,69,745
2025-03-14,ibm-granite/granite-embedding-30m-english,9,98547,117607
2025-03-14,ibm-granite/granite-embedding-278m-multilingual,33,21624,49196
2025-03-14,ibm-granite/granite-3.1-8b-base,20,7929,22764
2025-03-14,ibm-granite/granite-3.1-2b-base,12,11767,22269
2025-03-14,ibm-granite/granite-3.1-8b-instruct,153,94681,215638
2025-03-14,ibm-granite/granite-3.1-1b-a400m-base,6,4306,10584
2025-03-14,ibm-granite/granite-3.1-3b-a800m-instruct,21,5210,29992
2025-03-14,ibm-granite/granite-3.0-8b-lora-intrinsics-v0.1,2,50,92
2025-03-14,ibm-granite/granite-guardian-3.1-2b,8,2631,22087
2025-03-14,ibm-granite/granite-guardian-3.1-8b,13,1146,2888
2025-03-14,ibm-granite/GneissWeb.Quality_annotator,2,0,0
2025-03-14,ibm-granite/GneissWeb.Sci_classifier,1,0,0
2025-03-14,ibm-granite/GneissWeb.Tech_classifier,1,0,0
2025-03-14,ibm-granite/GneissWeb.Med_classifier,1,0,0
2025-03-14,ibm-granite/GneissWeb.Edu_classifier,1,0,0
2025-03-14,ibm-granite/granite-timeseries-patchtst,9,7018,16330
2025-03-14,ibm-granite/granite-20b-code-base-8k,13,198,21376
2025-03-14,ibm-granite/granite-8b-code-base-4k,29,462,38007
2025-03-14,ibm-granite/granite-34b-code-base-8k,19,191,12407
2025-03-14,ibm-granite/granite-20b-code-base-8k-GGUF,4,203,755
2025-03-14,ibm-granite/granite-7b-instruct-accelerator,1,17,579
2025-03-14,ibm-granite/granite-20b-code-instruct-accelerator,3,31,336
2025-03-14,ibm-granite/granite-34b-code-base-8k-GGUF,3,187,660
2025-03-14,ibm-granite/granite-8b-code-instruct-accelerator,1,13,323
2025-03-14,ibm-granite/granite-3b-code-base-2k-GGUF,2,58,793
2025-03-14,ibm-granite/granite-3b-code-instruct-2k-GGUF,5,60,3672
2025-03-14,ibm-granite/granite-8b-code-base-4k-GGUF,2,117,596
2025-03-14,ibm-granite/granite-8b-code-instruct-4k-GGUF,10,1684,8823
2025-03-14,ibm-granite/granite-3b-code-instruct-accelerator,0,41,46636
2025-03-14,ibm-granite/granite-8b-code-base-128k,6,662,4939
2025-03-14,ibm-granite/granite-20b-code-base-r1.1,2,21,3354
2025-03-14,ibm-granite/granite-20b-code-instruct-r1.1,1,13,815
2025-03-14,ibm-granite/granite-34b-code-instruct-accelerator,0,11,106
2025-03-14,ibm-granite/granite-3.0-2b-instruct,47,22474,99177
2025-03-14,ibm-granite/granite-3.0-3b-a800m-base,5,3302,15463
2025-03-14,ibm-granite/granite-3.0-1b-a400m-instruct,19,485,7826
2025-03-14,ibm-granite/granite-uncertainty-3.0-8b-lora,3,0,0
2025-03-14,ibm-granite/granite-rag-3.0-8b-lora,3,0,0
2025-03-14,ibm-granite/granite-geospatial-uki-flooddetection,14,46,324
2025-03-14,ibm-granite/granite-3.1-3b-a800m-base,5,3491,11390
2025-03-14,ibm-granite/granite-3.1-1b-a400m-instruct,13,5478,16145
2025-03-14,ibm-granite/granite-3.1-8b-lora-intrinsics-v0.1,0,36,45
2025-03-14,ibm-granite/GneissWeb.bloom,0,0,0
2025-03-14,ibm-granite/granite-embedding-30m-sparse,4,3027,3027
2025-03-14,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.seed1,0,281,281
2025-03-14,ibm-granite/GneissWeb.7B_ablation_model_on_350B_GneissWeb.seed1,0,100,100
2025-03-14,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.Edu.seed1,0,110,110
2025-03-14,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.seed2,0,60,60
2025-03-14,ibm-granite/GneissWeb.7B_ablation_model_on_350B_GneissWeb.seed2,0,110,110
2025-03-14,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.Edu.seed2,0,77,77
2025-03-14,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.seed3,0,95,95
2025-03-14,ibm-granite/GneissWeb.7B_ablation_model_on_350B_GneissWeb.seed3,0,98,98
2025-03-14,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.Edu.seed3,0,67,67
2025-03-15,ibm-granite/granite-vision-3.2-2b,57,9902,9902
2025-03-15,ibm-granite/granite-timeseries-ttm-r2,74,1062854,1603108
2025-03-15,ibm-granite/granite-3.2-2b-instruct,35,12162,12162
2025-03-15,ibm-granite/granite-3.2-8b-instruct,54,14870,14870
2025-03-15,ibm-granite/granite-3.1-2b-instruct,45,41466,77145
2025-03-15,ibm-granite/granite-vision-3.1-2b-preview,93,13387,17010
2025-03-15,ibm-granite/granite-embedding-125m-english,9,13024,39809
2025-03-15,ibm-granite/granite-embedding-107m-multilingual,17,5528,13183
2025-03-15,ibm-granite/granite-guardian-3.2-3b-a800m,3,650,650
2025-03-15,ibm-granite/granite-3.2-8b-instruct-preview,68,8833,9779
2025-03-15,ibm-granite/granite-timeseries-patchtsmixer,16,6793,16858
2025-03-15,ibm-granite/granite-timeseries-ttm-r1,268,3620958,9578840
2025-03-15,ibm-granite/granite-7b-base,28,3282,57687
2025-03-15,ibm-granite/granite-3b-code-base-2k,38,5611,163606
2025-03-15,ibm-granite/granite-3b-code-instruct-2k,35,2692,118666
2025-03-15,ibm-granite/granite-8b-code-instruct-4k,110,1215,57745
2025-03-15,ibm-granite/granite-20b-code-instruct-8k,40,2093,65739
2025-03-15,ibm-granite/granite-34b-code-instruct-8k,74,1514,17885
2025-03-15,ibm-granite/granite-7b-instruct,7,1766,100207
2025-03-15,ibm-granite/granite-20b-code-instruct-8k-GGUF,5,269,4674
2025-03-15,ibm-granite/granite-34b-code-instruct-8k-GGUF,3,260,1612
2025-03-15,ibm-granite/granite-geospatial-biomass,43,2625,11333
2025-03-15,ibm-granite/granite-3b-code-base-128k,6,651,5468
2025-03-15,ibm-granite/granite-20b-functioncalling,31,5959,9925
2025-03-15,ibm-granite/granite-3b-code-instruct-128k,8,3514,9950
2025-03-15,ibm-granite/granite-8b-code-instruct-128k,19,2096,16947
2025-03-15,ibm-granite/granite-guardian-hap-38m,33,11968,74644
2025-03-15,ibm-granite/granite-guardian-hap-125m,20,519,2260
2025-03-15,ibm-granite/granite-geospatial-wxc-downscaling,34,223,1131
2025-03-15,ibm-granite/granite-3.0-2b-base,21,6687,35598
2025-03-15,ibm-granite/granite-3.0-8b-base,23,5116,34937
2025-03-15,ibm-granite/granite-3.0-8b-instruct,199,29912,185836
2025-03-15,ibm-granite/granite-3.0-3b-a800m-instruct,17,4663,23636
